P,16777151,-21.937677,-157.91511,-21.938897,-157.927724,-21.937188,-157.942454,-21.932306,-157.95287,-21.923923,-157.961049,-21.912286,-157.968699,-21.900486,-157.96406,-21.888849,-157.955149,-21.880466,-157.944447,-21.877537,-157.93456,-21.882257,-157.921335,-21.891697,-157.910349,-21.915297,-157.889882,-21.926365,-157.887074,-21.933689,-157.898508,-21.937677,-157.91511
P,16777151,-21.236993,-159.736033,-21.24627,-159.737864,-21.254327,-159.743235,-21.250177,-159.770863,-21.250909,-159.774281,-21.241632,-159.793284,-21.244561,-159.833079,-21.233819,-159.846262,-21.226332,-159.838816,-21.207615,-159.832834,-21.195571,-159.83141,-21.18906,-159.823435,-21.18613,-159.797841,-21.186944,-159.778432,-21.191827,-159.758412,-21.201593,-159.742747,-21.216729,-159.736399,-21.236993,-159.736033
P,16777151,-20.171808,-157.317983,-20.179132,-157.328562,-20.175714,-157.340321,-20.16074,-157.349355,-20.143324,-157.348988,-20.137384,-157.338572,-20.141697,-157.324412,-20.155206,-157.312815,-20.171808,-157.317983
P,16777151,-20.012791,-158.081776,-20.019708,-158.096547,-20.01572,-158.115102,-20.000746,-158.129954,-19.976495,-158.135203,-19.972833,-158.12031,-19.981541,-158.097361,-19.994236,-158.078318,-20.012791,-158.081776
P,16777151,-19.826267,-158.273305,-19.832615,-158.2683,-19.821954,-158.281077,-19.8235,-158.276357,-19.826267,-158.273305
P,16777151,-19.816583,-158.293772,-19.817315,-158.297353,-19.814548,-158.295969,-19.810642,-158.287668,-19.816583,-158.293772
P,16777151,-19.841241,-157.708241,-19.85589,-157.721669,-19.842218,-157.721669,-19.832289,-157.726877,-19.825942,-157.733713,-19.818455,-157.739613,-19.80462,-157.742136,-19.796563,-157.737538,-19.773207,-157.715566,-19.767185,-157.707997,-19.788344,-157.70995,-19.815851,-157.707224,-19.841241,-157.708241
P,16777151,-19.257094,-158.937978,-19.264255,-158.9322,-19.261163,-158.91808,-19.264093,-158.918894,-19.266046,-158.920359,-19.26922,-158.92516,-19.264255,-158.937449,-19.25449,-158.950185,-19.245294,-158.955556,-19.24212,-158.945668,-19.247328,-158.940663,-19.257094,-158.937978
P,16777151,-18.828953,-159.772613,-18.837254,-159.761993,-18.845392,-159.761383,-18.841729,-159.764963,-18.835219,-159.766632,-18.834324,-159.769683,-18.852879,-159.779246,-18.856378,-159.779612,-18.878188,-159.776479,-18.887953,-159.782867,-18.887465,-159.793609,-18.878188,-159.800811,-18.865818,-159.802317,-18.846531,-159.797882,-18.839939,-159.793853,-18.830824,-159.785105,-18.828953,-159.772613
P,16777151,-10.889093,-165.814036,-10.891534,-165.818715,-10.889093,-165.822092,-10.881768,-165.824534,-10.880304,-165.815867,-10.880141,-165.811757,-10.88128,-165.807688,-10.889093,-165.814036
P,16777151,-10.380955,-160.979929,-10.422784,-160.9381,-10.382094,-160.986195,-10.382094,-160.986236,-10.374688,-160.994333,-10.371515,-160.996409,-10.380955,-160.979929
P,16777151,-10.036391,-161.075551,-10.04461,-161.08727,-10.035089,-161.088002,-10.027439,-161.070058,-10.036391,-161.075551
P,16777151,-8.980727,-157.940745,-8.980727,-157.961863,-8.976007,-157.978627,-8.964614,-157.997141,-8.952895,-158.00829,-8.94671,-158.002878,-8.974542,-157.940745,-8.980727,-157.940745
